,customer_unique_id,product_id
119,0e4d012fac3d20c033e0284fb6d2ea6a,368c6c730842d78016ad823897a372db
120,62b1b62058c7572c90f08ec692ff0533,a62e25e09e05e6faf31d90c6ec1aa3d1
121,4b718d5b525e3ae0e042551d852b2620,99a4788cb24856965c36a24e339b6058
122,b7b162291adff744d6f3c6450557ffee,0bbdc963004d9b2fd3427ee3c5ae3608
123,772bdafb1ee681bec8d3cccb0a900b8d,a19b6951c75da43aad691622dd2f6abe
124,95525127999a756443df590cc5aabe88,928e52a9ad53a294fdcc91bcf59d1751
125,d132520e4b555a0f8851914fc3809fb8,c0704b7b41d23540e8576c5e84484dcb
126,611c18dd76fb447356b1266351055370,0d85c435fd60b277ffb9e9b0f88f927a
127,4bc84c92722f0c26ae39e49e716b0691,bd6e6fce9ada76ea2db0f1912e8e478f
128,03cccac05d316dc60827fa7abedd608e,99a4788cb24856965c36a24e339b6058
129,0dc81b520ef7db9cb44bb075e129dcf8,3eef0cb94ba82de806bb30ab743c7655
130,6edeeed37ddd3dee7559f358b023ef9b,8b50a72d52d7a91fb19d19fbe069e2f2
131,8689b3e15d4b16cfd05ecf597a523453,c211ff3068fcd2f8898192976d8b3a32
132,fea74e188b7ba8b49cee6e279c64c91f,1bfb290d7273a442c874dbe74b4abae6
133,0e41cb208c56f9566d7d1046bb20e655,c20a3f598c16d77249da67e81caa8317
134,a89b1f67d270ffb3c1783a696d90d5e3,909b87db6cb3a7ab26bd03cc59860136
135,2ae691bb52b8c745d507855682a2b98b,eb8c629f70275fd1c4f809116cce1efc
136,6681ad9a826614b39ecc67e175aa2575,5a6e53c3b4e8684b13388d6aa4afdf12
137,c3250286ba5655a8d4a12ded47a5348a,a62e25e09e05e6faf31d90c6ec1aa3d1
138,01bbbfc56b8ec1052e46f260226e34f9,3eef0cb94ba82de806bb30ab743c7655
139,8c4f1ee04e97bc9c43c73916cbb78479,928e52a9ad53a294fdcc91bcf59d1751
140,636443768344855307bfe5f2f2f6ba2e,ef66e63137bdd1b2e44aa968646fc1e3
141,60863e9f13562f664b73e6f76ff85910,2136c70bbe723d338fab53da3c03e6dc
142,bc877a9f97bb3f3d4fcd5f86028f81a9,cadb69af336c16aba5c5223599821245
143,1f13a9716fb2039f8df0a0dfd8bac2f8,b532349fe46b38fbc7bb3914c1bdae07
144,f377461b37160ea383bbb3535714ba31,703d742887bb9267f89b675608ba7aa0
145,1803287d1e7138aec6ea9d3c963ed87d,2b4609f8948be18874494203496bc318
146,9f3495fec7de50e7f0e31d3f1ed3c526,634256dbcd184b3757ffd7632c9fe52a
147,c85df1c6ef6f7bb605e1c49d34f172ee,368c6c730842d78016ad823897a372db
148,9832ae2f7d3e5fa4c7a1a06e9551bc61,461f43be3bdf8844e65b62d9ac2c7a5a
149,e427964e6f0dfbba41df5433279b4b66,4cd6ba4ea3112de8fc238307c4dc6307
150,b507103bd81e5d0dc3e6c3d50a732f36,25f86162fee18735fffdb762dcb10d7c
151,5b3b19201bb81179198a9ce0d26ae56f,1613b819ab5dae53aead2dbb4ebdb378
152,2010e127a34623e7e0b0728f43264e89,8c591ab0ca519558779df02023177f44
153,96681aa4276748a9133ab6c0cb7f2111,719d571299707561c34ba04ab867b32a
154,dace0e70f9cc4498566fce71f5b1f3c9,437c05a395e9e47f9762e677a7068ce7
155,ea878b525d175476e7cf516a08e355c2,aca2eb7d00ea1a7b8ebd4e68314663af
156,48f66f674fd74202b598a7f3b883bc8e,583f158587cdecda3e8bdea694021e39
157,a8953e3d7677addada63eee79b91e7ff,36f60d45225e60c7da4558b070ce4b60
158,9832ae2f7d3e5fa4c7a1a06e9551bc61,53b36df67ebb7c41585e8d54d6772e08
159,de710dc3e3ff1f28149f1ae6f234ed3f,b623b7cb05ee3248fbe4a6ecbeed79a4
160,1412559410af5e92c35e053fd6acd006,3f14d740544f37ece8a9e7bc8349797e
161,eb21f863a49a0d183c4fe97fb5e6b48e,9ecadb84c81da840dbf3564378b586e9
162,d75a854dd5534f42bfac3299ac2d0b33,21fb5057dd6a737df6851a7ab7a130da
163,5e33331e26d0a4e1f3fe84b3f9c5549b,372645c7439f9661fbbacfd129aa92ec
164,62204ea371bf14716930a74c996332a8,5b226d7c52f86ac72457617f78cff95d
165,ae20947231d4d44dde1680a7ab14d90a,bdb4be6ce2f7f2b5be0a16088028c7fc
166,b41aa8ddca9511e49da1d571e7cf52fd,363218ba55c610b750224f90bdd34be1
167,fcb69b41524cb045cc6962a343bce5dd,99a4788cb24856965c36a24e339b6058
168,4cba4382020c8e217faee72173ecb0fc,f4d705aa95ccca448e5b0deb6e5290ba
169,d92e065f815b20aa0535f71f00efb6a9,368c6c730842d78016ad823897a372db
170,4b6c3905e97f49de20df3a286b423f54,0152f69b6cf919bcdaf117aa8c43e5a2
171,66996378f67378346454530b8affe13d,dd0dcee76f9c12fff4bc0eb641d57c7f
172,94183723d784d37f33a1f6dd09ac7567,9ecadb84c81da840dbf3564378b586e9
173,e669d4a77d078eb9e1f0e2e0d8faf814,ecbe1ef7e2903ff8b1d704ba78fa264d
174,de7cad0a39eabfa2285ef0b891ef404a,2083a6feb4bbb31f6abc92fc24e468c0
175,86cc04e5bc655593599274e0dd520aa4,a62e25e09e05e6faf31d90c6ec1aa3d1
176,98e3117841a2431959d17808f04bf23c,aca2eb7d00ea1a7b8ebd4e68314663af
177,bbfbf00ca35317821c1d773e7509c4d1,368c6c730842d78016ad823897a372db
178,5827a5de2baaea8fc423b608e06e1fb9,11dcc970f7a5581e1bf777b6da3f7096
179,c634065713003ca1f4724a0d7e0a050e,4914f8796af2ecd359fd8f44b9b92339
180,fa0cf5b25732a933725b83d2f716000a,7c1bd920dbdf22470b68bde975dd3ccf
181,9aa77033cbc28074b161f96cbda9b7c4,a6ad77b15e566298a4e8ee2011ab1255
182,6419a1be8feac26ec793667b71cbaeb4,d5991653e037ccb7af6ed7d94246b249
183,4c4584a82633ac90e58fe2d141d7433e,634256dbcd184b3757ffd7632c9fe52a
184,a0abd26659c9914690cbd3320d39fd96,65266b2da20d04dbe00c5c2d3bb7859e
185,60863e9f13562f664b73e6f76ff85910,06edb72f1e0c64b14c5b79353f7abea3
186,cfa9a212b3e5986d1b03abe4c2acff4b,16679d68bdbed3fb97af806424d7f2b7
187,b7a2031a9c81771331eca9f0f8213ee0,4b703444923b5e57bb73ba343f5ebab7
188,6469f99c1f9dfae7733b25662e7f1782,c211ff3068fcd2f8898192976d8b3a32
189,96b482d81d31251add90a9fe63fbbcec,422879e10f46682990de24d770e7f83d
190,3ec83b54e0afb70def9480cd6b9097f7,b114bf337c0626166abe574eee9e3f32
191,d86bd19d5f63decf0f8146854d1c7778,9f1c3e71d56894398a42b050b07f1baa
192,b08b68bac767c3269e827f822d308182,727a46f0b58a9ef165af9f7ebcfebfa9
193,af0e8073c41a35f102f00bc95792d93a,b0961721fd839e9982420e807758a2a6
194,2be19a95604735d51ea36cd450573abc,a19b6951c75da43aad691622dd2f6abe
195,7e2cae9835e2f62496f365cad21a0128,130482add9fd75ccb6c57ba007694a2d
196,fa60093243e88c0cd6296dba1b0054e6,362b773250263786dd58670d2df42c3b
197,1412559410af5e92c35e053fd6acd006,36f60d45225e60c7da4558b070ce4b60
198,d792207a143bca423ba1685b30e34557,e53e557d5a159f5aa2c5e995dfdf244b
199,9db8efc345bb3ff630987b7832217621,afeeea6271148ee1bb15173b8187c431
200,935b9c5a3162185f88dac06d8d08d623,e0d64dcfaa3b6db5c54ca298ae101d05
201,89b765801f4e0aed646a9814b76d22ef,c7fd13b5e515bffdab855d0812842edb
202,8db503a1bf385e8417119e2c3ad17e97,9ecadb84c81da840dbf3564378b586e9
203,3884effb73a5df3aa3d6c4b458e55dbd,62d8daeee0db3a60c234c2d1bfd10651
204,38f82c33d5fe14b9e9d2122aef0f7e12,a19b6951c75da43aad691622dd2f6abe
205,ad96c893319ca7c9235194c71c936464,054515fd15bc1a2029f10de97ffa9120
206,0f187f58097c5431d5244e1fe1383884,d2f5484cbffe4ca766301b21ab9246dd
207,5b3b19201bb81179198a9ce0d26ae56f,3cb39171fd36c50097f2dedbbe0dfe6e
208,11d324484eaf9aeec19043bba2afd001,569ffd16f8032478cbeb9800f2e94ba0
209,d8f8afc9b9992b49ab2e12ad9f1a9e5b,53759a2ecddad2bb87a079a1f1519f73
210,88ecb91d6d5e47ebdc2129cd046b0935,35afc973633aaeb6b877ff57b2793310
211,938f430a30c511a883c71999f6d01dcc,422879e10f46682990de24d770e7f83d
212,a017de101a9c4fab4995c1bc81e737ea,422879e10f46682990de24d770e7f83d
213,0064a1b5f5cddd047c987b988a90c8c1,368c6c730842d78016ad823897a372db
214,95fff4a89f72c360c56ffb33713bebb9,aca2eb7d00ea1a7b8ebd4e68314663af
215,910f0afb84bc778e856d3683c7e8a46a,bb50f2e236e5eea0100680137654686c
216,a029899dd8534557a81c369475ff80c8,422879e10f46682990de24d770e7f83d
217,25d0c258ec48d01a49f900159b925fe6,368c6c730842d78016ad823897a372db
218,38a5663d9f47ad993d751656ddfdfc3f,431d674f9a4fbd0957ecf6ba3fcb6899
219,32728a6d38195cb71a33f9221dbc3037,89b121bee266dcd25688a1ba72eefb61
220,3d2d09fe310f1b703931eea340fd67b6,10717ff440b2320081989126e858b220
221,01e123d7c7cedf12af483fc17258b9ce,b192be433004cc1f10b467c0e9ea309b
222,31d1ec8fb80004b9a556acace88a9468,b114bf337c0626166abe574eee9e3f32
223,60a1e88691ef46c62b52fb2b994d7675,595fac2a385ac33a80bd5114aec74eb8
224,f6d3570a6defa3ebd67df54f01a9b176,2b7aa376a6e728560bddb5558cc48e89
225,73bba9ed29bc0a8863652807643ea724,c20a3f598c16d77249da67e81caa8317
226,a8d117a7922a4e2b8791ef94c9990d6f,0152f69b6cf919bcdaf117aa8c43e5a2
227,0ffa25f95f44a01acfd9fa22da91cecd,53759a2ecddad2bb87a079a1f1519f73
228,2aa8fc021c68c7c1e1698d29faf24820,389d119b48cf3043d311335e499d9c6b
229,e912e2e0f4b9f6bf101238a5f4ece57b,b532349fe46b38fbc7bb3914c1bdae07
230,9a2344afe2d1a43559906bd456567a9b,3f14d740544f37ece8a9e7bc8349797e
231,6d394722d5fc5e721aee6875a218d8db,6dde44b4172999f35f08654d06bad633
232,709358f437f82bfe6908cfb761d1a456,b532349fe46b38fbc7bb3914c1bdae07
233,6197167907273be5ee2c7ab59d4ec8e1,9ad75bd7267e5c724cb42c71ac56ca72
234,7699251a3d88d4fc6b9480bdef4856c5,474bb6b54fc608ca71059a6c4f7ecda3
235,7973a6ba9c81ecaeb3d628c33c7c7c48,154e7e31ebfa092203795c972e5804a6
236,bc877a9f97bb3f3d4fcd5f86028f81a9,a8fe47ad6f852f93cc92c7b408687de3
237,2666aeacca810e1dc86fcf9619f56a72,eb8c629f70275fd1c4f809116cce1efc
238,b7114d94711361017988dddfb611ea0f,b532349fe46b38fbc7bb3914c1bdae07
239,e2492e4188991b6276a4a62a287a5451,a62e25e09e05e6faf31d90c6ec1aa3d1
240,01626676a41ff29901f7b42bc8e09dd8,87a71ae93900ab55fcf685c8040769b3
241,71df425cb9aec3337bc969df451d663a,fe6a9515d655fa7936b8a7c841039f34
242,6f0121b5eb1d59e51ffef8e106ae40ad,2028bf1b01cafb2d2b1901fca4083222
243,dc75b21faa83875157ade3ef98dfadc5,99a4788cb24856965c36a24e339b6058
244,2d10ba74e58f46cf7e01fd715430f89c,6a23ae3187f1dac41b7210a8c7739d6b
245,ba06852aa0cfbaf3e534272d2be15a96,e5eadf9be70a4a9fa514019542fc330a
246,b463aa86422087e97281b2787590fb0d,dbb67791e405873b259e4656bf971246
247,408a225630a7b19b4cdaefb4a03f84d9,c92f0e7b9d49a9543558d6532772441b
248,211aaecea827d378c879c2b2f667c89d,ee0c1cf2fbeae95205b4aa506f1469f0
249,d4336c36fbe83d4668606c4361932e1d,3eef0cb94ba82de806bb30ab743c7655
250,ef64a53bcd0bdebae1d80e977ce62988,53759a2ecddad2bb87a079a1f1519f73
251,620ad450a89bab5e7ec65b56a4e43404,0bb7cb61f1957f79dac582ab66ccdc1f
252,748ff039820a309f68d0ca5d57ba60b7,b532349fe46b38fbc7bb3914c1bdae07
253,07f765655f560c8624267665ce23675a,4aa6014eceb682077f9dc4bffebc05b0
254,149c19901ddcd1057deaabc003004a12,9b9d1c4bd979b93c138044e032f99780
255,33aca86429de0f71ff7118b93bb09712,dca8cbb1c9d8a2db0fbc0c36b8d1a7bc
256,cdb5cfd897eae464933d6fbd24354fbf,781afe929e3016a667f5f439afd55fce
257,f2e0c95f9c0e971bb561b11ecf5a95d3,d678178aa4291cd25a755a90188375c8
258,4fcf56f1cf3d583a0cec41f7f523a852,4fcb3d9a5f4871e8362dfedbdb02b064
259,7a8afce0fdb6cd5e748818e19f1e223a,53759a2ecddad2bb87a079a1f1519f73
260,1ba713c8258f756279a049018ce01177,d696750e550fd0f733979dd7e5dff921
261,a59fb29abf279cac3c8777a5e7d3da24,574597aaf385996112490308e37399ce
262,4b9cb72fe60bca55b0b86f51577096ed,810e2944bca9850b934e1570ba372e7d
263,d2ba241618c8d279f887476b41705adb,3f14d740544f37ece8a9e7bc8349797e
264,6204c4e582a95b6a350adf6988623bfb,fb7a100ec8c7b34f60cec22b1a9a10e0
265,636443768344855307bfe5f2f2f6ba2e,2ff995aead9c63a1f37a07b3664ead37
266,b95153385c33bb840b160a514e38f71b,79366d6a24de9351b7ca6e3cf75a68ec
267,266bd072600e898f80a34d654c51a643,30ac6df06dc59ad72cf2f158fc2d904c
268,6856178ce177496369e3a83fd143e621,75d6b6963340c6063f7f4cfcccfe6a30
269,df946ef265626b1e0a425292815ddead,2b4609f8948be18874494203496bc318
270,6d0d4fc6d3394afe566b5672bd7d4863,a62e25e09e05e6faf31d90c6ec1aa3d1
271,852f3bf903feef0c6136630363c64646,4298b7e67dc399c200662b569563a2b2
272,c4c14d1734ff3c369881745dd0e96159,0502d1a36be75bd36b452f31c6ed264a
273,1f54f304e60b0d852e6cb92d5a727408,06edb72f1e0c64b14c5b79353f7abea3
274,99231dacdb098a3e1feb77c042118457,06edb72f1e0c64b14c5b79353f7abea3
275,3c97e5f77160f6deda2b96babe6d7b0d,89321f94e35fc6d7903d36f74e351d40
276,71df425cb9aec3337bc969df451d663a,fe6a9515d655fa7936b8a7c841039f34
277,f2f5927dde43e342dc5b5bb8bb5c0f95,a19b6951c75da43aad691622dd2f6abe
278,19907f11bb921f810c74da2d118ac218,d3c044bd42d84a79e3b0c42662806a48
279,4e32c2752aeaa8d8b99da2b145a1c826,36f60d45225e60c7da4558b070ce4b60
280,4d6365e0380d725248a1a2aa490d7f0b,368c6c730842d78016ad823897a372db
281,0dc81b520ef7db9cb44bb075e129dcf8,b114bf337c0626166abe574eee9e3f32
282,ac76983f510db2b3b56267fa6d399773,c50ca07e9e4db9ea5011f06802c0aea0
283,903e244773d10d2ef9cba4a679253ae4,962a6951154f98f2c8e9a5b8b2bcf4a9
284,ce740f5e5b31263575797c91a7f7c15d,91b08d34d0ba4db44da2dc382867ba49
285,e863397ca773c34a6c8d75017b5557ec,bee2e070c39f3dd2f6883a17a5f0da45
286,aecfcfbdbed5deaea72b8f500f5bd071,c7b3cf9de7be95b3e09e7a63315685eb
287,fe52c2abb172426dd6416cc69e6b3689,99a4788cb24856965c36a24e339b6058
288,d7a7fcfd963d57dbb3063730285c5d95,51f876eb62be778c757503cf7f8a3b74
289,e006465f57411753eac280a63c078c2c,99a4788cb24856965c36a24e339b6058
290,f4385a17e1f99f33340a9c51a0e042f3,909b87db6cb3a7ab26bd03cc59860136
291,a8682c0f1c575484ebae6e5e962f6965,d63c1011f49d98b976c352955b1c4bea
292,24fb2954f8c6cdb4b900ed8db6dc88e2,e7d26dd6742baca292020c158e6720c3
293,2fdf390d4775f384c242cc7360a989fc,727a46f0b58a9ef165af9f7ebcfebfa9
294,fd3a13c97274ff36f612acbb8e7a899d,aca2eb7d00ea1a7b8ebd4e68314663af
295,1985ee4e25eee7fc657c6052e733c3d3,a9516a079e37a9c9c36b9b78b10169e8
296,5709900c6ded8af6dfb28b043943368d,2b0ee2d07306f7c9ac55a43166e9bb4b
297,8cec0fae588fbd27984abcec9ba0bea6,1bfb290d7273a442c874dbe74b4abae6
298,0d57344e9e4e9d16dc699cb417e50cb0,a5341e3f8155dbb3e62323d3ea289729
299,86bfc49565a9ca52fcbf861fcc1e67a4,d2085f7e0f9533605386960fc7e987ec
300,25f24493ded5ebebc26a69b5db344e35,2b4609f8948be18874494203496bc318
301,a7dfc40ee174c0d398cc15d3bffbce71,9ecadb84c81da840dbf3564378b586e9
302,64e776171d437b65921fc68d8ee4501e,d5991653e037ccb7af6ed7d94246b249
303,6204c4e582a95b6a350adf6988623bfb,fb7a100ec8c7b34f60cec22b1a9a10e0
304,0cad1c6c08ef74b3ae7818514c158258,6cc44821f36f3156c782da72dd634e47
305,d60a2f23557ba7c63bd1be0c3a9df384,53b36df67ebb7c41585e8d54d6772e08
