,order_purchase_timestamp,customer_unique_id,product_id,price,review_score,count
29,2017-11-28 13:05:16,37cf7c94e4f9624b4507713dc6a58fab,f40876e0ef3cd5f9132b1f16b04b1346,99.9,5,3
30,2017-11-28 13:05:16,37cf7c94e4f9624b4507713dc6a58fab,f40876e0ef3cd5f9132b1f16b04b1346,99.9,5,3
31,2018-02-18 20:42:53,b08b68bac767c3269e827f822d308182,727a46f0b58a9ef165af9f7ebcfebfa9,19.49,1,5
32,2018-02-18 20:42:53,b08b68bac767c3269e827f822d308182,727a46f0b58a9ef165af9f7ebcfebfa9,19.49,1,5
33,2018-02-17 16:41:06,fde3e12f9fc7b5df5946a9c8256afe61,cd48f265a63e13b762601f5f794c5fca,47.49,4,3
34,2018-02-17 16:41:06,fde3e12f9fc7b5df5946a9c8256afe61,cd48f265a63e13b762601f5f794c5fca,47.49,4,3
35,2018-02-17 16:41:06,fde3e12f9fc7b5df5946a9c8256afe61,cd48f265a63e13b762601f5f794c5fca,47.49,4,3
36,2018-01-16 13:55:43,ec441c1966bfa602976763f330fc5168,3f14d740544f37ece8a9e7bc8349797e,84.9,4,5
37,2018-01-16 13:55:43,ec441c1966bfa602976763f330fc5168,36f60d45225e60c7da4558b070ce4b60,89.9,4,5
38,2018-05-17 10:31:55,00da34ebf22b87f6c2f53dc069f237df,aca2eb7d00ea1a7b8ebd4e68314663af,69.9,3,3
39,2018-05-17 10:31:55,00da34ebf22b87f6c2f53dc069f237df,aca2eb7d00ea1a7b8ebd4e68314663af,69.9,3,3
40,2018-05-17 10:31:55,00da34ebf22b87f6c2f53dc069f237df,aca2eb7d00ea1a7b8ebd4e68314663af,69.9,3,3
41,2018-06-01 08:21:03,1f98d2384ff7a372e6a2d3bb75cbcd54,928e52a9ad53a294fdcc91bcf59d1751,130.0,1,9
42,2018-06-01 08:21:03,1f98d2384ff7a372e6a2d3bb75cbcd54,928e52a9ad53a294fdcc91bcf59d1751,130.0,1,9
43,2018-06-01 08:21:03,1f98d2384ff7a372e6a2d3bb75cbcd54,928e52a9ad53a294fdcc91bcf59d1751,130.0,1,9
44,2018-03-12 16:20:32,768e9ed92dd4fe880672c8e90dc4f74c,368c6c730842d78016ad823897a372db,53.9,1,3
45,2018-03-12 16:20:32,768e9ed92dd4fe880672c8e90dc4f74c,368c6c730842d78016ad823897a372db,53.9,1,3
46,2018-03-12 16:20:32,768e9ed92dd4fe880672c8e90dc4f74c,368c6c730842d78016ad823897a372db,53.9,1,3
47,2017-12-13 14:40:11,e89bab624ed1d8c75012bf52bacc654c,154e7e31ebfa092203795c972e5804a6,23.99,5,3
48,2017-07-20 23:03:33,d9752ac494a2b97507fd2faa478cabd9,35afc973633aaeb6b877ff57b2793310,89.9,3,4
49,2017-07-20 23:03:33,d9752ac494a2b97507fd2faa478cabd9,35afc973633aaeb6b877ff57b2793310,89.9,1,4
50,2017-07-20 23:03:33,d9752ac494a2b97507fd2faa478cabd9,99a4788cb24856965c36a24e339b6058,89.9,3,4
51,2017-07-20 23:03:33,d9752ac494a2b97507fd2faa478cabd9,99a4788cb24856965c36a24e339b6058,89.9,1,4
52,2018-05-24 16:43:06,850e8006b4f239916012dfd4f9bdeb0e,422879e10f46682990de24d770e7f83d,49.9,4,6
53,2018-05-24 16:43:06,850e8006b4f239916012dfd4f9bdeb0e,422879e10f46682990de24d770e7f83d,49.9,4,6
54,2018-05-24 16:43:06,850e8006b4f239916012dfd4f9bdeb0e,422879e10f46682990de24d770e7f83d,49.9,4,6
55,2018-05-24 16:43:06,850e8006b4f239916012dfd4f9bdeb0e,422879e10f46682990de24d770e7f83d,49.9,4,6
56,2018-05-24 16:43:06,850e8006b4f239916012dfd4f9bdeb0e,422879e10f46682990de24d770e7f83d,49.9,4,6
57,2018-05-24 16:43:06,850e8006b4f239916012dfd4f9bdeb0e,422879e10f46682990de24d770e7f83d,49.9,4,6
58,2018-05-04 11:09:54,935b9c5a3162185f88dac06d8d08d623,41c24b8ce92d1a2cac62db5edfd088b2,102.0,5,3
59,2018-04-26 09:51:43,d1ac08467e5ac5e907b719c89c80ff2c,16679d68bdbed3fb97af806424d7f2b7,29.0,5,3
60,2018-04-26 09:51:43,d1ac08467e5ac5e907b719c89c80ff2c,16679d68bdbed3fb97af806424d7f2b7,29.0,5,3
61,2018-04-26 09:51:43,d1ac08467e5ac5e907b719c89c80ff2c,16679d68bdbed3fb97af806424d7f2b7,29.0,5,3
62,2018-02-10 15:13:12,5dda09ed137461608be539348c1dac39,36f60d45225e60c7da4558b070ce4b60,67.9,5,3
63,2018-02-10 15:13:12,5dda09ed137461608be539348c1dac39,36f60d45225e60c7da4558b070ce4b60,67.9,5,3
64,2017-03-29 15:28:28,ea20fb8852a37fb8519b72f172bb3d67,c94d19d021d4a8fbae5a45f904aeea90,103.97,3,4
65,2017-03-29 15:28:28,ea20fb8852a37fb8519b72f172bb3d67,c94d19d021d4a8fbae5a45f904aeea90,103.97,3,4
66,2017-03-29 15:28:28,ea20fb8852a37fb8519b72f172bb3d67,c94d19d021d4a8fbae5a45f904aeea90,103.97,3,4
67,2017-03-29 15:28:28,ea20fb8852a37fb8519b72f172bb3d67,c94d19d021d4a8fbae5a45f904aeea90,103.97,3,4
68,2017-02-23 23:40:35,dfe404bc538d4172a3c0291fca2e74ee,58efb9b638561ce132216a9a612513e2,103.99,4,6
69,2017-02-23 23:40:35,dfe404bc538d4172a3c0291fca2e74ee,58efb9b638561ce132216a9a612513e2,103.99,4,6
70,2017-02-23 23:40:35,dfe404bc538d4172a3c0291fca2e74ee,58efb9b638561ce132216a9a612513e2,103.99,4,6
71,2017-02-23 23:40:35,dfe404bc538d4172a3c0291fca2e74ee,58efb9b638561ce132216a9a612513e2,103.99,4,6
72,2017-02-23 23:40:35,dfe404bc538d4172a3c0291fca2e74ee,58efb9b638561ce132216a9a612513e2,103.99,4,6
73,2017-02-23 23:40:35,dfe404bc538d4172a3c0291fca2e74ee,58efb9b638561ce132216a9a612513e2,103.99,4,6
74,2017-09-20 17:12:10,5b3186d7cf904f2f9369aec26faba4d2,24c66f106f642621e524291a895c9032,159.9,5,3
75,2017-11-23 22:44:09,5882d9af214f8e2acb3e74b94a109c62,b532349fe46b38fbc7bb3914c1bdae07,32.99,1,4
76,2017-11-23 22:44:09,5882d9af214f8e2acb3e74b94a109c62,b532349fe46b38fbc7bb3914c1bdae07,32.99,1,4
77,2018-06-28 09:35:48,83476105a4e9a12fcddd09081dc6cefe,422879e10f46682990de24d770e7f83d,49.9,1,4
78,2018-06-28 09:35:48,83476105a4e9a12fcddd09081dc6cefe,422879e10f46682990de24d770e7f83d,49.9,1,4
79,2018-03-28 13:55:28,0807baeeeaa1309effbd9a9dee41ab17,9ecadb84c81da840dbf3564378b586e9,35.0,5,3
80,2018-03-28 13:55:28,0807baeeeaa1309effbd9a9dee41ab17,9ecadb84c81da840dbf3564378b586e9,35.0,5,3
81,2018-03-28 13:55:28,0807baeeeaa1309effbd9a9dee41ab17,9ecadb84c81da840dbf3564378b586e9,35.0,5,3
82,2017-09-03 08:23:32,f25f06e6fe07270ef5d0e88f19f178d0,53b36df67ebb7c41585e8d54d6772e08,169.9,5,5
83,2017-09-03 08:23:32,f25f06e6fe07270ef5d0e88f19f178d0,53b36df67ebb7c41585e8d54d6772e08,169.9,5,5
84,2017-09-03 08:23:32,f25f06e6fe07270ef5d0e88f19f178d0,53b36df67ebb7c41585e8d54d6772e08,169.9,5,5
85,2017-09-03 08:23:32,f25f06e6fe07270ef5d0e88f19f178d0,53b36df67ebb7c41585e8d54d6772e08,169.9,5,5
86,2017-09-03 08:23:32,f25f06e6fe07270ef5d0e88f19f178d0,53b36df67ebb7c41585e8d54d6772e08,169.9,5,5
87,2017-08-20 20:11:55,98b69c34f0422d2e025280b55531166e,389d119b48cf3043d311335e499d9c6b,59.9,5,7
88,2018-01-31 09:54:19,b3594bb146f9ab181aeb6c72deaabe54,a62e25e09e05e6faf31d90c6ec1aa3d1,108.0,4,3
89,2018-01-31 09:54:19,b3594bb146f9ab181aeb6c72deaabe54,a62e25e09e05e6faf31d90c6ec1aa3d1,108.0,4,3
90,2018-01-31 09:54:19,b3594bb146f9ab181aeb6c72deaabe54,a62e25e09e05e6faf31d90c6ec1aa3d1,108.0,4,3
91,2018-01-26 10:59:39,81db097ffce4bd958cfffeca7c41e301,36f60d45225e60c7da4558b070ce4b60,89.49,3,3
92,2018-01-26 10:59:39,81db097ffce4bd958cfffeca7c41e301,36f60d45225e60c7da4558b070ce4b60,89.49,3,3
93,2018-01-21 17:32:02,80282a1a77281692a0339c2a08d0e6af,35ebf08a93899d44e756809e11b14754,18.9,1,3
94,2017-12-04 16:28:25,894a2fac1dcb705a1e4097b8a9131e90,422879e10f46682990de24d770e7f83d,59.0,5,3
95,2017-12-04 16:28:25,894a2fac1dcb705a1e4097b8a9131e90,422879e10f46682990de24d770e7f83d,59.0,5,3
96,2017-12-04 16:28:25,894a2fac1dcb705a1e4097b8a9131e90,422879e10f46682990de24d770e7f83d,59.0,5,3
97,2018-02-26 08:51:17,321a3e8cd267a0eda1010b26e921731b,aca2eb7d00ea1a7b8ebd4e68314663af,69.9,3,2
98,2018-02-26 08:51:17,321a3e8cd267a0eda1010b26e921731b,aca2eb7d00ea1a7b8ebd4e68314663af,69.9,3,2
99,2018-01-13 15:18:00,1a431b876dce84b93132c2f8bf2701a0,d2085f7e0f9533605386960fc7e987ec,12.49,1,2
100,2018-01-13 15:18:00,1a431b876dce84b93132c2f8bf2701a0,d2085f7e0f9533605386960fc7e987ec,12.49,1,2
101,2018-02-07 13:47:03,b43f568bbfd407c4bd39813555657f2f,cd46a885543f0e169a49f1eb25c04e43,99.99,5,3
102,2018-02-07 13:47:03,b43f568bbfd407c4bd39813555657f2f,cd46a885543f0e169a49f1eb25c04e43,99.99,5,3
103,2018-02-07 13:47:03,b43f568bbfd407c4bd39813555657f2f,cd46a885543f0e169a49f1eb25c04e43,99.99,5,3
104,2018-02-07 10:06:39,8fe4f9a0d6a47babbd498127a9109bd1,a50acd33ba7a8da8e9db65094fa990a4,117.3,5,2
105,2018-02-20 10:29:36,7d27012b117e625faff580bec7cdf2e1,dbb67791e405873b259e4656bf971246,82.0,5,2
106,2018-02-20 10:29:36,7d27012b117e625faff580bec7cdf2e1,dbb67791e405873b259e4656bf971246,82.0,5,2
107,2017-12-07 17:49:20,8505734f21396405b5477c75a45734fe,0a4093a4af429dc0a9334300e5c13ae5,29.9,5,3
108,2017-12-07 17:49:20,8505734f21396405b5477c75a45734fe,e0cf79767c5b016251fe139915c59a26,29.9,5,3
109,2018-05-12 11:53:29,c200738bdf77c733d12c17c44f6df7a6,ee57070aa3b24a06fdd0e02efd2d757d,73.9,5,2
110,2018-05-12 11:53:29,c200738bdf77c733d12c17c44f6df7a6,e53e557d5a159f5aa2c5e995dfdf244b,79.9,5,2
111,2017-09-14 13:18:21,b471f6779ed58f5dbcf786cf9842067a,87d780fa7d2cf3710aa02dc4ca8db985,99.9,1,2
112,2017-09-14 13:18:21,b471f6779ed58f5dbcf786cf9842067a,8a443635fdf9759915c9be5be2e3b862,99.9,1,2
113,2018-01-16 19:18:58,ae64133264bf0753c75d9c2f1e5d2b5e,97017430754804328eb9597b7f85da03,27.99,1,2
114,2018-01-16 19:18:58,ae64133264bf0753c75d9c2f1e5d2b5e,97017430754804328eb9597b7f85da03,27.99,1,2
115,2017-11-16 14:08:29,d60206c59aedb23b925377dc8fdd43bb,aca2eb7d00ea1a7b8ebd4e68314663af,75.0,3,2
116,2017-11-16 14:08:29,d60206c59aedb23b925377dc8fdd43bb,aca2eb7d00ea1a7b8ebd4e68314663af,75.0,3,2
117,2017-11-24 23:36:02,c9c41b0c9e8845c0d950c08ba0d7acd0,f646af315b0f3a597f69213537ca2199,49.9,4,2
118,2017-11-24 23:36:02,c9c41b0c9e8845c0d950c08ba0d7acd0,f646af315b0f3a597f69213537ca2199,49.9,4,2
119,2018-07-17 09:04:53,7caf7197bf231963249e66cb4ce875d5,474bb6b54fc608ca71059a6c4f7ecda3,21.9,4,3
120,2018-07-17 09:04:53,7caf7197bf231963249e66cb4ce875d5,474bb6b54fc608ca71059a6c4f7ecda3,21.9,4,3
121,2018-07-17 09:04:53,7caf7197bf231963249e66cb4ce875d5,474bb6b54fc608ca71059a6c4f7ecda3,21.9,4,3
122,2017-09-24 08:07:14,c639b7ee0ddefaf99a2b1c87cfcd718e,ccadfeab525a9eb1569983b66e5075c4,79.0,5,2
123,2017-09-24 08:07:14,c639b7ee0ddefaf99a2b1c87cfcd718e,ccadfeab525a9eb1569983b66e5075c4,79.0,5,2
124,2018-04-25 10:00:40,f6ed0bef0317e479c3cfbf243f9b1940,e44f675b60b3a3a2453ec36421e06f0f,105.3,4,3
125,2018-04-25 10:00:40,f6ed0bef0317e479c3cfbf243f9b1940,e44f675b60b3a3a2453ec36421e06f0f,105.3,4,3
126,2018-04-25 10:00:40,f6ed0bef0317e479c3cfbf243f9b1940,e44f675b60b3a3a2453ec36421e06f0f,105.3,4,3
127,2017-12-11 12:48:04,582413ee5c9cf48218666c6fd967a221,ccadfeab525a9eb1569983b66e5075c4,89.0,4,2
128,2017-12-11 12:48:04,582413ee5c9cf48218666c6fd967a221,ccadfeab525a9eb1569983b66e5075c4,89.0,4,2
129,2017-08-26 18:31:19,51d91326ffc0688da14a001de38c264b,f1c7f353075ce59d8a6f3cf58f419c9c,195.0,4,3
130,2017-09-18 10:42:04,a10c0d1e68e919e3d91ed940a0ba6aed,43423cdffde7fda63d0414ed38c11a73,55.0,2,2
131,2017-09-18 10:42:04,a10c0d1e68e919e3d91ed940a0ba6aed,43423cdffde7fda63d0414ed38c11a73,55.0,2,2
132,2017-09-01 21:50:49,dac0540077981a7fd7524504a8785267,eb8c629f70275fd1c4f809116cce1efc,38.4,1,3
133,2017-09-01 21:50:49,dac0540077981a7fd7524504a8785267,eb8c629f70275fd1c4f809116cce1efc,38.4,1,3
134,2017-09-01 21:50:49,dac0540077981a7fd7524504a8785267,eb8c629f70275fd1c4f809116cce1efc,38.4,1,3
135,2017-11-24 14:41:26,bcf958b042ece5fd995de0dabb3abf56,53759a2ecddad2bb87a079a1f1519f73,49.0,5,2
136,2017-11-24 14:41:26,bcf958b042ece5fd995de0dabb3abf56,53759a2ecddad2bb87a079a1f1519f73,49.0,5,2
137,2018-02-27 20:00:25,a969e99358a58bed2f4073fd04165a2b,50fd2b788dc166edd20512370dac54df,21.9,2,3
138,2018-02-27 20:00:25,a969e99358a58bed2f4073fd04165a2b,50fd2b788dc166edd20512370dac54df,21.9,2,3
139,2018-02-27 20:00:25,a969e99358a58bed2f4073fd04165a2b,50fd2b788dc166edd20512370dac54df,21.9,2,3
140,2018-03-02 20:37:29,28851a7f91fd1087baaaa471dfe40d4e,eb8c629f70275fd1c4f809116cce1efc,38.4,3,2
141,2018-03-02 20:37:29,28851a7f91fd1087baaaa471dfe40d4e,eb8c629f70275fd1c4f809116cce1efc,38.4,3,2
142,2017-11-25 08:38:03,531f8d2a8f04b3fbbb76e35ceaf8dfe2,d5991653e037ccb7af6ed7d94246b249,137.9,5,2
143,2017-11-25 08:38:03,531f8d2a8f04b3fbbb76e35ceaf8dfe2,d5991653e037ccb7af6ed7d94246b249,137.9,5,2
144,2017-08-18 10:21:00,3e084c2b3948e5beff170f89a2e9b653,d3c044bd42d84a79e3b0c42662806a48,25.9,5,2
145,2017-08-18 10:21:00,3e084c2b3948e5beff170f89a2e9b653,d3c044bd42d84a79e3b0c42662806a48,25.9,5,2
146,2017-03-28 09:06:06,b8939dbecf0659982b0e7d21c3731f7b,f71973c922ccaab05514a36a8bc741b8,109.9,5,2
147,2017-03-28 09:06:06,b8939dbecf0659982b0e7d21c3731f7b,c7b3cf9de7be95b3e09e7a63315685eb,79.9,5,2
148,2017-11-12 20:19:55,25f24493ded5ebebc26a69b5db344e35,2b4609f8948be18874494203496bc318,89.99,1,2
149,2017-10-26 12:50:09,0e7a4804f1665261e1257726779f6348,53759a2ecddad2bb87a079a1f1519f73,59.9,5,2
150,2017-10-26 12:50:09,0e7a4804f1665261e1257726779f6348,53759a2ecddad2bb87a079a1f1519f73,59.9,5,2
151,2018-08-06 19:48:32,4e15fee963523774998876e3624952f4,78efe838c04bbc568be034082200ac20,70.0,4,2
152,2018-08-06 19:48:32,4e15fee963523774998876e3624952f4,4fe644d766c7566dbc46fb851363cb3b,69.99,4,2
153,2018-03-07 21:39:17,e35c63c8d0151482f0b9d4743c678aa9,44fded21627553d1886d459384bbce06,15.0,5,2
154,2018-03-07 21:39:17,e35c63c8d0151482f0b9d4743c678aa9,44fded21627553d1886d459384bbce06,15.0,5,2
155,2018-07-09 18:46:28,3edcab192482e9871c17b34cf98c3996,595fac2a385ac33a80bd5114aec74eb8,118.7,5,2
156,2017-02-07 13:27:56,90ca9674e65ff6b418a1b8063afc60a1,ecbe1ef7e2903ff8b1d704ba78fa264d,99.0,5,2
157,2017-02-07 13:27:56,90ca9674e65ff6b418a1b8063afc60a1,ecbe1ef7e2903ff8b1d704ba78fa264d,99.0,5,2
158,2018-02-05 19:25:42,75bbb6b481a1df1689bb769e63ec3acb,154e7e31ebfa092203795c972e5804a6,23.99,2,3
159,2018-02-05 19:25:42,75bbb6b481a1df1689bb769e63ec3acb,154e7e31ebfa092203795c972e5804a6,23.99,2,3
160,2018-01-17 14:03:33,e79f6cfdcc27ec08665098c48ab029e0,d1c427060a0f73f6b889a5c7c61f2ac4,149.0,5,2
161,2018-01-17 14:03:33,e79f6cfdcc27ec08665098c48ab029e0,d1c427060a0f73f6b889a5c7c61f2ac4,149.0,5,2
162,2018-06-14 21:10:57,6b22f90696d11798825c886cdb59bbfc,fbc1488c1a1e72ba175f53ab29a248e8,119.5,5,2
163,2018-06-14 21:10:57,6b22f90696d11798825c886cdb59bbfc,fbc1488c1a1e72ba175f53ab29a248e8,119.5,5,2
164,2018-05-14 09:22:27,55094b4209466f0537cc52a4e3481639,d285360f29ac7fd97640bf0baef03de0,260.0,1,2
165,2018-05-14 09:22:27,55094b4209466f0537cc52a4e3481639,53ea9da485f6aed8a6f03a85831fe021,229.0,1,2
166,2018-07-12 10:38:07,83476105a4e9a12fcddd09081dc6cefe,0bcc3eeca39e1064258aa1e932269894,49.9,2,4
167,2018-07-12 10:38:07,83476105a4e9a12fcddd09081dc6cefe,0bcc3eeca39e1064258aa1e932269894,49.9,2,4
168,2018-01-31 10:15:48,4f4a4c713a7892d9db23f694fc647d13,e53e557d5a159f5aa2c5e995dfdf244b,89.3,4,3
169,2018-01-31 10:15:48,4f4a4c713a7892d9db23f694fc647d13,e53e557d5a159f5aa2c5e995dfdf244b,89.3,4,3
170,2017-10-29 19:29:22,519006324ed2926a8bc03f241ae81712,827c4a77226a3e7ef259d61eaa775df9,39.9,4,3
171,2017-10-29 19:29:22,519006324ed2926a8bc03f241ae81712,827c4a77226a3e7ef259d61eaa775df9,39.9,4,3
172,2017-10-29 19:29:22,519006324ed2926a8bc03f241ae81712,827c4a77226a3e7ef259d61eaa775df9,39.9,4,3
173,2018-03-31 13:31:29,785829119d434b68719c0a1edfeecf89,abc3432ff825d8e524db1d4eac6d2099,39.99,5,2
174,2018-03-31 13:31:29,785829119d434b68719c0a1edfeecf89,abc3432ff825d8e524db1d4eac6d2099,39.99,5,2
175,2017-12-08 22:54:44,92f5b9a03b9ee33b719cdacbf591e0bc,65266b2da20d04dbe00c5c2d3bb7859e,19.9,1,2
176,2017-12-08 22:54:44,92f5b9a03b9ee33b719cdacbf591e0bc,65266b2da20d04dbe00c5c2d3bb7859e,19.9,1,2
177,2017-10-08 18:04:57,919b613e7aa171cb4ca017c049fbc5da,08574b074924071f4e201e151b152b4e,99.0,1,2
178,2017-10-08 18:04:57,919b613e7aa171cb4ca017c049fbc5da,08574b074924071f4e201e151b152b4e,99.0,1,2
179,2017-08-06 11:16:03,de419df8633c2774a7c68912cb578df9,aca2eb7d00ea1a7b8ebd4e68314663af,75.0,5,2
180,2017-08-06 11:16:03,de419df8633c2774a7c68912cb578df9,aca2eb7d00ea1a7b8ebd4e68314663af,75.0,5,2
181,2018-01-19 13:24:38,159306b86e782097be9a4e29e3d294d3,2b4609f8948be18874494203496bc318,89.99,5,2
182,2018-01-19 13:24:38,159306b86e782097be9a4e29e3d294d3,2b4609f8948be18874494203496bc318,89.99,5,2
183,2017-09-02 19:28:43,ce42c564a495510b4c3231c6f4443d84,2b4609f8948be18874494203496bc318,89.99,4,2
184,2017-09-02 19:28:43,ce42c564a495510b4c3231c6f4443d84,b1acb7e8152c90c9619897753a75c973,34.99,4,2
185,2018-01-09 12:41:33,961ca706a9f7e9d6a4ba81922cde9730,4fcb3d9a5f4871e8362dfedbdb02b064,143.8,4,2
186,2018-01-09 12:41:33,961ca706a9f7e9d6a4ba81922cde9730,f4f67ccaece962d013a4e1d7dc3a61f7,229.04,4,2
187,2018-04-24 14:11:16,de8e3d9562f8279bf243c39051edc9a5,b0961721fd839e9982420e807758a2a6,53.9,5,2
188,2018-04-24 14:11:16,de8e3d9562f8279bf243c39051edc9a5,b0961721fd839e9982420e807758a2a6,53.9,5,2
189,2018-03-26 22:24:59,6a4198de80204cda3d91dc2abf851a5f,a8075470f960215ffb67624782f80fec,99.0,4,2
190,2018-03-26 22:24:59,6a4198de80204cda3d91dc2abf851a5f,a8075470f960215ffb67624782f80fec,99.0,4,2
191,2018-02-15 14:15:18,0c38fe229fa8230ce5a686e75d2f01d1,dbb67791e405873b259e4656bf971246,79.0,2,2
192,2018-02-15 14:15:18,0c38fe229fa8230ce5a686e75d2f01d1,dbb67791e405873b259e4656bf971246,79.0,2,2
193,2018-03-28 11:26:02,d814663559835dd0158956bb317ac977,167b4b8c4bd0c401bea62f5e050d70a4,110.0,4,3
194,2018-03-28 11:26:02,d814663559835dd0158956bb317ac977,167b4b8c4bd0c401bea62f5e050d70a4,110.0,4,3
195,2018-03-28 11:26:02,d814663559835dd0158956bb317ac977,167b4b8c4bd0c401bea62f5e050d70a4,110.0,4,3
196,2017-06-06 23:09:17,ae52fa61f27bd494a25bc4c101fa29d0,7c1bd920dbdf22470b68bde975dd3ccf,59.99,5,3
197,2017-06-06 23:09:17,ae52fa61f27bd494a25bc4c101fa29d0,7c1bd920dbdf22470b68bde975dd3ccf,59.99,5,3
198,2017-12-16 12:25:18,5709900c6ded8af6dfb28b043943368d,5b226d7c52f86ac72457617f78cff95d,56.99,4,2
199,2018-01-19 09:19:07,8b2b8cea5423ece6984632540c423aaf,aca2eb7d00ea1a7b8ebd4e68314663af,69.9,3,2
200,2018-01-19 09:19:07,8b2b8cea5423ece6984632540c423aaf,aca2eb7d00ea1a7b8ebd4e68314663af,69.9,3,2
201,2018-05-07 15:47:59,6a583f4c6790a4c8330beb7612e17f42,422879e10f46682990de24d770e7f83d,53.9,5,3
202,2018-05-07 15:47:59,6a583f4c6790a4c8330beb7612e17f42,422879e10f46682990de24d770e7f83d,53.9,5,3
203,2018-04-03 17:40:11,01835b7ef446c78d0c37077894aa068d,89321f94e35fc6d7903d36f74e351d40,27.9,5,2
204,2018-04-03 17:40:11,01835b7ef446c78d0c37077894aa068d,89321f94e35fc6d7903d36f74e351d40,27.9,5,2
205,2018-03-20 17:42:39,2c7a802e0d32ce5642dd15228e54a475,3f14d740544f37ece8a9e7bc8349797e,84.89,5,2
206,2018-03-20 17:42:39,2c7a802e0d32ce5642dd15228e54a475,3f14d740544f37ece8a9e7bc8349797e,84.89,5,2
207,2017-12-06 08:53:30,a54b7205fec227b09d408fb0540b5ac5,8c591ab0ca519558779df02023177f44,89.99,5,2
208,2017-12-06 08:53:30,a54b7205fec227b09d408fb0540b5ac5,8c591ab0ca519558779df02023177f44,89.99,5,2
209,2018-02-07 13:14:43,4d1fe8b6f5e9ee044a14467c8b2832b6,3f14d740544f37ece8a9e7bc8349797e,84.89,4,2
